AÑO,ID_REGION,NOMBRE_REGION,ID_DEPARTAMENTO,NOMBRE_DEPARTAMENTO,ID_MUNICIPIO,NOMBRE_MUNICIPIO,ID_INSTITUCION,NOMBRE_INSTITUCION,ID_PROGRAMA_ACAD,NOMBRE_PROGRAMA_ACAD,promedio_global_anual,promedio_global_anterior,variacion_anual,variacion_porcentual,promedio_movil_2_anios,desviacion_historica_2_anios,crecimiento_acumulado_desde_inicio,anios_historicos_disponibles,prediccion_modelo,tiene_prediccion_test,valor_real_test,prediccion_test,residuo_test,error_absoluto_test,split_prediccion,modelo_prediccion,valor_observado_reciente,fuente_evidencia,bandera_desempeno_bajo,bandera_desempeno_alto,bandera_tendencia_descendente,bandera_tendencia_positiva,bandera_volatilidad_alta,bandera_estabilidad,bandera_error_modelo_alto,categoria_recomendacion,texto_recomendacion
2024,2.0,ANDINA,20.0,QUINDIO,824.0,ARMENIA,9158.0,UNIVERSIDAD DEL QUINDIO,1890.0,MEDICINA,171.0,172.0,-1.0,-0.5813953488372093,173.0,1.4142135623730951,-14.0,4,169.44008791620294,True,171.0,169.44008791620294,1.5599120837970588,1.5599120837970588,test,Random Forest,171.0,test_2024_con_prediccion,False,True,False,False,False,False,False,seguimiento_regular,"El programa MEDICINA de UNIVERSIDAD DEL QUINDIO en ARMENIA, QUINDIO, presenta categoría 'seguimiento_regular'. La evidencia reciente corresponde al año 2024: PROMEDIO_GLOBAL observado=171.00. El modelo limpio predijo 169.44 en test 2024 con error absoluto=1.56. Frente al año anterior, la variación fue -1.00 puntos y el promedio móvil de 2 años previo fue 173.00. La volatilidad histórica reciente fue 1.41. Recomendación: mantener seguimiento regular; no se observan señales extremas con las reglas actuales. Esta lectura es descriptiva y no demuestra causalidad."
2024,3.0,CARIBE,5.0,BOLIVAR,153.0,CARTAGENA DE INDIAS,9117.0,UNIVERSIDAD DEL SINÚ ELIAS BECHARA ZAINUM - UNISINÚ-,306.0,MEDICINA,152.0,142.0,10.0,7.042253521126761,143.0,1.4142135623730951,1.0,4,148.32015801518736,True,152.0,148.32015801518736,3.67984198481264,3.67984198481264,test,Random Forest,152.0,test_2024_con_prediccion,True,False,False,True,False,False,False,desempeno_bajo,"El programa MEDICINA de UNIVERSIDAD DEL SINÚ ELIAS BECHARA ZAINUM - UNISINÚ- en CARTAGENA DE INDIAS, BOLIVAR, presenta categoría 'desempeno_bajo'. La evidencia reciente corresponde al año 2024: PROMEDIO_GLOBAL observado=152.00. El modelo limpio predijo 148.32 en test 2024 con error absoluto=3.68. Frente al año anterior, la variación fue 10.00 puntos y el promedio móvil de 2 años previo fue 143.00. La volatilidad histórica reciente fue 1.41. Recomendación: monitorear el desempeño y contrastar con factores institucionales antes de definir acciones. Esta lectura es descriptiva y no demuestra causalidad."
2024,3.0,CARIBE,11.0,CORDOBA,432.0,MONTERÍA,9117.0,UNIVERSIDAD DEL SINÚ ELIAS BECHARA ZAINUM - UNISINÚ-,1447.0,MEDICINA,126.0,148.0,-22.0,-14.864864864864865,148.0,,-22.0,1,142.94693602110084,True,126.0,142.94693602110084,-16.94693602110084,16.94693602110084,test,Random Forest,126.0,test_2024_con_prediccion,True,False,True,False,False,False,True,riesgo_prioritario,"El programa MEDICINA de UNIVERSIDAD DEL SINÚ ELIAS BECHARA ZAINUM - UNISINÚ- en MONTERÍA, CORDOBA, presenta categoría 'riesgo_prioritario'. La evidencia reciente corresponde al año 2024: PROMEDIO_GLOBAL observado=126.00. El modelo limpio predijo 142.95 en test 2024 con error absoluto=16.95. Frente al año anterior, la variación fue -22.00 puntos y el promedio móvil de 2 años previo fue 148.00. No hay suficientes años previos para estimar volatilidad histórica de 2 años. Recomendación: priorizar revisión académica y seguimiento, porque combina bajo desempeño relativo con señal descendente reciente. Esta lectura es descriptiva y no demuestra causalidad."
2024,3.0,CARIBE,11.0,CORDOBA,432.0,MONTERÍA,9117.0,UNIVERSIDAD DEL SINÚ ELIAS BECHARA ZAINUM - UNISINÚ-,4989.0,MEDICINA,154.0,147.0,7.0,4.761904761904762,148.5,2.1213203435596424,0.0,4,145.43275155523986,True,154.0,145.43275155523986,8.56724844476014,8.56724844476014,test,Random Forest,154.0,test_2024_con_prediccion,True,False,False,True,False,False,True,desempeno_bajo,"El programa MEDICINA de UNIVERSIDAD DEL SINÚ ELIAS BECHARA ZAINUM - UNISINÚ- en MONTERÍA, CORDOBA, presenta categoría 'desempeno_bajo'. La evidencia reciente corresponde al año 2024: PROMEDIO_GLOBAL observado=154.00. El modelo limpio predijo 145.43 en test 2024 con error absoluto=8.57. Frente al año anterior, la variación fue 7.00 puntos y el promedio móvil de 2 años previo fue 148.50. La volatilidad histórica reciente fue 2.12. Recomendación: monitorear el desempeño y contrastar con factores institucionales antes de definir acciones. Esta lectura es descriptiva y no demuestra causalidad."
2021,3.0,CARIBE,5.0,BOLIVAR,153.0,CARTAGENA DE INDIAS,9117.0,UNIVERSIDAD DEL SINÚ ELIAS BECHARA ZAINUM - UNISINÚ-,5223.0,MEDICINA,113.0,,,,,,0.0,0,152.15487777541082,False,,,,,aplicacion_ultimo_anio_no_test,Random Forest,113.0,ultimo_anio_disponible_con_prediccion_fuera_de_test,True,False,False,False,False,False,False,desempeno_bajo,"El programa MEDICINA de UNIVERSIDAD DEL SINÚ ELIAS BECHARA ZAINUM - UNISINÚ- en CARTAGENA DE INDIAS, BOLIVAR, presenta categoría 'desempeno_bajo'. La evidencia reciente corresponde al año 2021: PROMEDIO_GLOBAL observado=113.00. No hay predicción de test 2024 para este programa; se muestra una predicción del modelo sobre el último año disponible (152.15), pero no se usa como error de test. No hay historial previo suficiente para calcular variación anual. No hay suficientes años previos para estimar volatilidad histórica de 2 años. Recomendación: monitorear el desempeño y contrastar con factores institucionales antes de definir acciones. Esta lectura es descriptiva y no demuestra causalidad."
2024,2.0,ANDINA,24.0,TOLIMA,963.0,IBAGUÉ,9194.0,UNIVERSIDAD DEL TOLIMA,2316.0,MEDICINA,158.0,160.0,-2.0,-1.25,160.5,0.7071067811865476,-8.0,4,156.99688991489742,True,158.0,156.99688991489742,1.003110085102577,1.003110085102577,test,Random Forest,158.0,test_2024_con_prediccion,False,False,False,False,False,False,False,seguimiento_regular,"El programa MEDICINA de UNIVERSIDAD DEL TOLIMA en IBAGUÉ, TOLIMA, presenta categoría 'seguimiento_regular'. La evidencia reciente corresponde al año 2024: PROMEDIO_GLOBAL observado=158.00. El modelo limpio predijo 157.00 en test 2024 con error absoluto=1.00. Frente al año anterior, la variación fue -2.00 puntos y el promedio móvil de 2 años previo fue 160.50. La volatilidad histórica reciente fue 0.71. Recomendación: mantener seguimiento regular; no se observan señales extremas con las reglas actuales. Esta lectura es descriptiva y no demuestra causalidad."
2024,6.0,PACÍFICA,25.0,VALLE,1010.0,CALI,9206.0,UNIVERSIDAD DEL VALLE,6055.0,MEDICINA,171.0,190.0,-19.0,-10.0,191.5,2.1213203435596424,-19.0,3,189.22244048884136,True,171.0,189.22244048884136,-18.222440488841357,18.222440488841357,test,Random Forest,171.0,test_2024_con_prediccion,False,True,True,False,False,False,True,revisar_incertidumbre_modelo,"El programa MEDICINA de UNIVERSIDAD DEL VALLE en CALI, VALLE, presenta categoría 'revisar_incertidumbre_modelo'. La evidencia reciente corresponde al año 2024: PROMEDIO_GLOBAL observado=171.00. El modelo limpio predijo 189.22 en test 2024 con error absoluto=18.22. Frente al año anterior, la variación fue -19.00 puntos y el promedio móvil de 2 años previo fue 191.50. La volatilidad histórica reciente fue 2.12. Recomendación: revisar este caso antes de usar la predicción, porque el error observado del modelo fue alto frente al resto del test. Esta lectura es descriptiva y no demuestra causalidad."
2024,2.0,ANDINA,4.0,BOGOTÁ,152.0,BOGOTÁ D.C.,9040.0,UNIVERSIDAD EL BOSQUE,6060.0,MEDICINA,172.0,174.0,-2.0,-1.1494252873563218,173.5,0.7071067811865476,-2.0,4,169.9178002259059,True,172.0,169.9178002259059,2.082199774094107,2.082199774094107,test,Random Forest,172.0,test_2024_con_prediccion,False,True,False,False,False,False,False,seguimiento_regular,"El programa MEDICINA de UNIVERSIDAD EL BOSQUE en BOGOTÁ D.C., BOGOTÁ, presenta categoría 'seguimiento_regular'. La evidencia reciente corresponde al año 2024: PROMEDIO_GLOBAL observado=172.00. El modelo limpio predijo 169.92 en test 2024 con error absoluto=2.08. Frente al año anterior, la variación fue -2.00 puntos y el promedio móvil de 2 años previo fue 173.50. La volatilidad histórica reciente fue 0.71. Recomendación: mantener seguimiento regular; no se observan señales extremas con las reglas actuales. Esta lectura es descriptiva y no demuestra causalidad."
2024,6.0,PACÍFICA,25.0,VALLE,1010.0,CALI,9224.0,UNIVERSIDAD ICESI,5829.0,MEDICINA,193.0,186.0,7.0,3.763440860215054,186.5,0.7071067811865476,-1.0,4,180.9355117616708,True,193.0,180.9355117616708,12.064488238329204,12.064488238329204,test,Random Forest,193.0,test_2024_con_prediccion,False,True,False,True,False,False,True,revisar_incertidumbre_modelo,"El programa MEDICINA de UNIVERSIDAD ICESI en CALI, VALLE, presenta categoría 'revisar_incertidumbre_modelo'. La evidencia reciente corresponde al año 2024: PROMEDIO_GLOBAL observado=193.00. El modelo limpio predijo 180.94 en test 2024 con error absoluto=12.06. Frente al año anterior, la variación fue 7.00 puntos y el promedio móvil de 2 años previo fue 186.50. La volatilidad histórica reciente fue 0.71. Recomendación: revisar este caso antes de usar la predicción, porque el error observado del modelo fue alto frente al resto del test. Esta lectura es descriptiva y no demuestra causalidad."
2024,2.0,ANDINA,22.0,SANTANDER,850.0,BUCARAMANGA,9174.0,UNIVERSIDAD INDUSTRIAL DE SANTANDER,6056.0,MEDICINA,190.0,183.0,7.0,3.825136612021858,175.0,11.313708498984761,1.0,4,175.91242461392187,True,190.0,175.91242461392187,14.087575386078129,14.087575386078129,test,Random Forest,190.0,test_2024_con_prediccion,False,True,False,True,True,False,True,revisar_incertidumbre_modelo,"El programa MEDICINA de UNIVERSIDAD INDUSTRIAL DE SANTANDER en BUCARAMANGA, SANTANDER, presenta categoría 'revisar_incertidumbre_modelo'. La evidencia reciente corresponde al año 2024: PROMEDIO_GLOBAL observado=190.00. El modelo limpio predijo 175.91 en test 2024 con error absoluto=14.09. Frente al año anterior, la variación fue 7.00 puntos y el promedio móvil de 2 años previo fue 175.00. La volatilidad histórica reciente fue 11.31. Recomendación: revisar este caso antes de usar la predicción, porque el error observado del modelo fue alto frente al resto del test. Esta lectura es descriptiva y no demuestra causalidad."
2024,6.0,PACÍFICA,25.0,VALLE,1010.0,CALI,8985.0,UNIVERSIDAD LIBRE,2768.0,MEDICINA,168.0,167.0,1.0,0.5988023952095809,166.5,0.7071067811865476,-3.0,4,165.5320014551341,True,168.0,165.5320014551341,2.4679985448659068,2.4679985448659068,test,Random Forest,168.0,test_2024_con_prediccion,False,False,False,False,False,True,False,estable,"El programa MEDICINA de UNIVERSIDAD LIBRE en CALI, VALLE, presenta categoría 'estable'. La evidencia reciente corresponde al año 2024: PROMEDIO_GLOBAL observado=168.00. El modelo limpio predijo 165.53 en test 2024 con error absoluto=2.47. Frente al año anterior, la variación fue 1.00 puntos y el promedio móvil de 2 años previo fue 166.50. La volatilidad histórica reciente fue 0.71. Recomendación: mantener seguimiento periódico; el comportamiento reciente es relativamente estable. Esta lectura es descriptiva y no demuestra causalidad."
2024,3.0,CARIBE,2.0,ATLANTICO,126.0,BARRANQUILLA,8985.0,UNIVERSIDAD LIBRE,6058.0,MEDICINA,163.0,162.0,1.0,0.6172839506172839,160.5,2.1213203435596424,-4.0,4,157.9619042148246,True,163.0,157.9619042148246,5.038095785175386,5.038095785175386,test,Random Forest,163.0,test_2024_con_prediccion,False,False,False,False,False,False,False,seguimiento_regular,"El programa MEDICINA de UNIVERSIDAD LIBRE en BARRANQUILLA, ATLANTICO, presenta categoría 'seguimiento_regular'. La evidencia reciente corresponde al año 2024: PROMEDIO_GLOBAL observado=163.00. El modelo limpio predijo 157.96 en test 2024 con error absoluto=5.04. Frente al año anterior, la variación fue 1.00 puntos y el promedio móvil de 2 años previo fue 160.50. La volatilidad histórica reciente fue 2.12. Recomendación: mantener seguimiento regular; no se observan señales extremas con las reglas actuales. Esta lectura es descriptiva y no demuestra causalidad."
2024,3.0,CARIBE,2.0,ATLANTICO,126.0,BARRANQUILLA,8951.0,UNIVERSIDAD METROPOLITANA,4788.0,MEDICINA,148.0,149.0,-1.0,-0.6711409395973155,149.0,0.0,6.0,4,145.09572194961163,True,148.0,145.09572194961163,2.9042780503883705,2.9042780503883705,test,Random Forest,148.0,test_2024_con_prediccion,True,False,False,False,False,True,False,desempeno_bajo,"El programa MEDICINA de UNIVERSIDAD METROPOLITANA en BARRANQUILLA, ATLANTICO, presenta categoría 'desempeno_bajo'. La evidencia reciente corresponde al año 2024: PROMEDIO_GLOBAL observado=148.00. El modelo limpio predijo 145.10 en test 2024 con error absoluto=2.90. Frente al año anterior, la variación fue -1.00 puntos y el promedio móvil de 2 años previo fue 149.00. La volatilidad histórica reciente fue 0.00. Recomendación: monitorear el desempeño y contrastar con factores institucionales antes de definir acciones. Esta lectura es descriptiva y no demuestra causalidad."
2024,2.0,ANDINA,4.0,BOGOTÁ,152.0,BOGOTÁ D.C.,9005.0,UNIVERSIDAD MILITAR-NUEVA GRANADA,5873.0,MEDICINA,180.0,182.0,-2.0,-1.098901098901099,181.0,1.4142135623730951,2.0,4,177.15381204977072,True,180.0,177.15381204977072,2.846187950229279,2.846187950229279,test,Random Forest,180.0,test_2024_con_prediccion,False,True,False,False,False,False,False,seguimiento_regular,"El programa MEDICINA de UNIVERSIDAD MILITAR-NUEVA GRANADA en BOGOTÁ D.C., BOGOTÁ, presenta categoría 'seguimiento_regular'. La evidencia reciente corresponde al año 2024: PROMEDIO_GLOBAL observado=180.00. El modelo limpio predijo 177.15 en test 2024 con error absoluto=2.85. Frente al año anterior, la variación fue -2.00 puntos y el promedio móvil de 2 años previo fue 181.00. La volatilidad histórica reciente fue 1.41. Recomendación: mantener seguimiento regular; no se observan señales extremas con las reglas actuales. Esta lectura es descriptiva y no demuestra causalidad."
2024,2.0,ANDINA,4.0,BOGOTÁ,152.0,BOGOTÁ D.C.,8964.0,UNIVERSIDAD NACIONAL DE COLOMBIA,5658.0,MEDICINA,191.0,186.0,5.0,2.6881720430107525,186.5,0.7071067811865476,1.0,4,181.5920871530976,True,191.0,181.5920871530976,9.407912846902406,9.407912846902406,test,Random Forest,191.0,test_2024_con_prediccion,False,True,False,True,False,False,True,revisar_incertidumbre_modelo,"El programa MEDICINA de UNIVERSIDAD NACIONAL DE COLOMBIA en BOGOTÁ D.C., BOGOTÁ, presenta categoría 'revisar_incertidumbre_modelo'. La evidencia reciente corresponde al año 2024: PROMEDIO_GLOBAL observado=191.00. El modelo limpio predijo 181.59 en test 2024 con error absoluto=9.41. Frente al año anterior, la variación fue 5.00 puntos y el promedio móvil de 2 años previo fue 186.50. La volatilidad histórica reciente fue 0.71. Recomendación: revisar este caso antes de usar la predicción, porque el error observado del modelo fue alto frente al resto del test. Esta lectura es descriptiva y no demuestra causalidad."
2024,2.0,ANDINA,6.0,BOYACA,199.0,TUNJA,9095.0,UNIVERSIDAD PEDAGOGICA Y TECNOLOGICA DE COLOMBIA,6921.0,MEDICINA,174.0,175.0,-1.0,-0.5714285714285714,176.0,1.4142135623730951,2.0,4,170.25737892502667,True,174.0,170.25737892502667,3.7426210749733286,3.7426210749733286,test,Random Forest,174.0,test_2024_con_prediccion,False,True,False,False,False,False,False,seguimiento_regular,"El programa MEDICINA de UNIVERSIDAD PEDAGOGICA Y TECNOLOGICA DE COLOMBIA en TUNJA, BOYACA, presenta categoría 'seguimiento_regular'. La evidencia reciente corresponde al año 2024: PROMEDIO_GLOBAL observado=174.00. El modelo limpio predijo 170.26 en test 2024 con error absoluto=3.74. Frente al año anterior, la variación fue -1.00 puntos y el promedio móvil de 2 años previo fue 176.00. La volatilidad histórica reciente fue 1.41. Recomendación: mantener seguimiento regular; no se observan señales extremas con las reglas actuales. Esta lectura es descriptiva y no demuestra causalidad."
2024,2.0,ANDINA,1.0,ANTIOQUIA,1.0,MEDELLÍN,8908.0,UNIVERSIDAD PONTIFICIA BOLIVARIANA,2481.0,MEDICINA,183.0,181.0,2.0,1.1049723756906076,182.5,2.1213203435596424,-3.0,4,178.4235522232069,True,183.0,178.4235522232069,4.5764477767930885,4.5764477767930885,test,Random Forest,183.0,test_2024_con_prediccion,False,True,False,False,False,False,False,seguimiento_regular,"El programa MEDICINA de UNIVERSIDAD PONTIFICIA BOLIVARIANA en MEDELLÍN, ANTIOQUIA, presenta categoría 'seguimiento_regular'. La evidencia reciente corresponde al año 2024: PROMEDIO_GLOBAL observado=183.00. El modelo limpio predijo 178.42 en test 2024 con error absoluto=4.58. Frente al año anterior, la variación fue 2.00 puntos y el promedio móvil de 2 años previo fue 182.50. La volatilidad histórica reciente fue 2.12. Recomendación: mantener seguimiento regular; no se observan señales extremas con las reglas actuales. Esta lectura es descriptiva y no demuestra causalidad."
2024,6.0,PACÍFICA,25.0,VALLE,1010.0,CALI,9226.0,UNIVERSIDAD SANTIAGO DE CALI,6063.0,MEDICINA,156.0,156.0,0.0,0.0,154.0,2.8284271247461903,11.0,4,151.32157850171333,True,156.0,151.32157850171333,4.678421498286667,4.678421498286667,test,Random Forest,156.0,test_2024_con_prediccion,False,False,False,False,True,False,False,alta_volatilidad,"El programa MEDICINA de UNIVERSIDAD SANTIAGO DE CALI en CALI, VALLE, presenta categoría 'alta_volatilidad'. La evidencia reciente corresponde al año 2024: PROMEDIO_GLOBAL observado=156.00. El modelo limpio predijo 151.32 en test 2024 con error absoluto=4.68. Frente al año anterior, la variación fue 0.00 puntos y el promedio móvil de 2 años previo fue 154.00. La volatilidad histórica reciente fue 2.83. Recomendación: interpretar con cautela y revisar estabilidad de cohortes, porque la variabilidad histórica reciente es alta. Esta lectura es descriptiva y no demuestra causalidad."
2024,6.0,PACÍFICA,25.0,VALLE,1036.0,PALMIRA,9226.0,UNIVERSIDAD SANTIAGO DE CALI,7020.0,MEDICINA,146.0,151.0,-5.0,-3.3112582781456954,148.0,4.242640687119285,2.0,4,147.49444843146313,True,146.0,147.49444843146313,-1.4944484314631268,1.4944484314631268,test,Random Forest,146.0,test_2024_con_prediccion,True,False,True,False,True,False,False,riesgo_prioritario,"El programa MEDICINA de UNIVERSIDAD SANTIAGO DE CALI en PALMIRA, VALLE, presenta categoría 'riesgo_prioritario'. La evidencia reciente corresponde al año 2024: PROMEDIO_GLOBAL observado=146.00. El modelo limpio predijo 147.49 en test 2024 con error absoluto=1.49. Frente al año anterior, la variación fue -5.00 puntos y el promedio móvil de 2 años previo fue 148.00. La volatilidad histórica reciente fue 4.24. Recomendación: priorizar revisión académica y seguimiento, porque combina bajo desempeño relativo con señal descendente reciente. Esta lectura es descriptiva y no demuestra causalidad."
2024,3.0,CARIBE,2.0,ATLANTICO,126.0,BARRANQUILLA,8939.0,UNIVERSIDAD SIMON BOLIVAR,4973.0,MEDICINA,159.0,160.0,-1.0,-0.625,153.0,9.899494936611665,6.0,4,154.34303801049109,True,159.0,154.34303801049109,4.656961989508915,4.656961989508915,test,Random Forest,159.0,test_2024_con_prediccion,False,False,False,False,True,False,False,alta_volatilidad,"El programa MEDICINA de UNIVERSIDAD SIMON BOLIVAR en BARRANQUILLA, ATLANTICO, presenta categoría 'alta_volatilidad'. La evidencia reciente corresponde al año 2024: PROMEDIO_GLOBAL observado=159.00. El modelo limpio predijo 154.34 en test 2024 con error absoluto=4.66. Frente al año anterior, la variación fue -1.00 puntos y el promedio móvil de 2 años previo fue 153.00. La volatilidad histórica reciente fue 9.90. Recomendación: interpretar con cautela y revisar estabilidad de cohortes, porque la variabilidad histórica reciente es alta. Esta lectura es descriptiva y no demuestra causalidad."
2024,2.0,ANDINA,14.0,HUILA,609.0,NEIVA,9133.0,UNIVERSIDAD SURCOLOMBIANA,1887.0,MEDICINA,168.0,163.0,5.0,3.067484662576687,162.5,0.7071067811865476,-3.0,4,159.26441477730418,True,168.0,159.26441477730418,8.735585222695818,8.735585222695818,test,Random Forest,168.0,test_2024_con_prediccion,False,False,False,True,False,False,True,revisar_incertidumbre_modelo,"El programa MEDICINA de UNIVERSIDAD SURCOLOMBIANA en NEIVA, HUILA, presenta categoría 'revisar_incertidumbre_modelo'. La evidencia reciente corresponde al año 2024: PROMEDIO_GLOBAL observado=168.00. El modelo limpio predijo 159.26 en test 2024 con error absoluto=8.74. Frente al año anterior, la variación fue 5.00 puntos y el promedio móvil de 2 años previo fue 162.50. La volatilidad histórica reciente fue 0.71. Recomendación: revisar este caso antes de usar la predicción, porque el error observado del modelo fue alto frente al resto del test. Esta lectura es descriptiva y no demuestra causalidad."
2024,2.0,ANDINA,21.0,RISARALDA,836.0,PEREIRA,9166.0,UNIVERSIDAD TECNOLOGICA DE PEREIRA,1021.0,MEDICINA,171.0,175.0,-4.0,-2.2857142857142856,174.5,0.7071067811865476,-10.0,4,170.21611367857724,True,171.0,170.21611367857724,0.7838863214227558,0.7838863214227558,test,Random Forest,171.0,test_2024_con_prediccion,False,True,True,False,False,False,False,tendencia_descendente,"El programa MEDICINA de UNIVERSIDAD TECNOLOGICA DE PEREIRA en PEREIRA, RISARALDA, presenta categoría 'tendencia_descendente'. La evidencia reciente corresponde al año 2024: PROMEDIO_GLOBAL observado=171.00. El modelo limpio predijo 170.22 en test 2024 con error absoluto=0.78. Frente al año anterior, la variación fue -4.00 puntos y el promedio móvil de 2 años previo fue 174.50. La volatilidad histórica reciente fue 0.71. Recomendación: analizar causas posibles con evidencia externa, porque el modelo solo identifica una señal descendente, no causalidad. Esta lectura es descriptiva y no demuestra causalidad."
